日期,股票代码,名称,收盘价,O/N,1W,1M,past_5d,past_15d,涨跌幅,成交量,now-avg_5d,now-avg_15d,O/N_td,1W_past_5d,1W_past_15d,1M_past_15d,predict_5d
2010/8/3,'000905,中证500,4193.641,1.4675,1.6792,2.1292,0.030666299,0.106866353,-1.7398,59405904,-39.4844,176.8218667,-0.00142896,-0.031938199,-0.155841544,-0.158285895,0.012595022
2010/8/4,'000905,中证500,4248.014,1.4729,1.6306,2.1171,0.020587792,0.110868959,1.2966,54686762,-24.904,202.9303333,0.003679727,-0.032284866,-0.092396749,-0.140229045,0.011744312
2010/8/5,'000905,中证500,4267.955,1.4725,1.6875,2.1092,0.017623819,0.142571268,0.4694,58414578,-42.597,187.3673333,-0.000271573,-0.000473849,-0.093765104,-0.118816845,-0.006176963
2010/8/6,'000905,中证500,4356.012,1.4692,1.7004,2.1129,0.039340703,0.159305611,2.0632,63696275,1.1916,235.519,-0.002241087,0.01063893,-0.085806452,-0.110357895,-0.007566554
2010/8/9,'000905,中证500,4413.568,1.4658,1.6917,2.1108,0.034132283,0.14867477,1.3213,59991104,-102.197,254.9913333,-0.002314185,0.029954338,-0.085567568,-0.126252173,0.002208417
2010/8/10,'000905,中证500,4246.46,1.4658,1.7317,2.1158,0.012595022,0.074683691,-3.7862,62485512,-58.3878,68.20986667,0,0.031264888,-0.048098065,-0.11871043,0.049758858
2010/8/11,'000905,中证500,4297.904,1.4688,1.7068,2.1404,0.011744312,0.08548636,1.2115,42638846,-48.4248,97.08873333,0.002046664,0.046731265,-0.0753061,-0.083654422,0.037046663
2010/8/12,'000905,中证500,4241.592,1.4729,1.7263,2.1292,-0.006176963,0.055683318,-1.3102,45326653,44.9048,25.86153333,0.002791394,0.022992593,0.005592124,-0.074582754,0.051842799
2010/8/13,'000905,中证500,4323.052,1.4729,1.7348,2.1358,-0.007566554,0.076600057,1.9205,41849585,109.0528,86.81586667,0,0.020230534,-0.025831087,-0.053909192,0.010074364
2010/8/16,'000905,中证500,4423.315,1.4717,1.77,2.1376,0.002208417,0.086517531,2.3193,56252593,-60.0046,163.5974667,-0.000814719,0.046284802,0.023121387,-0.049617642,-0.004204313
2010/8/17,'000905,中证500,4457.759,1.4717,1.7875,2.1462,0.049758858,0.095578274,0.7787,56911702,-50.8204,172.1151333,0,0.032222671,0.030496945,-0.036498316,-0.000283102
2010/8/18,'000905,中证500,4457.127,1.4946,1.7725,2.1479,0.037046663,0.07082731,-0.0142,56897208,-138.977,151.8294,0.015560236,0.038493086,0.051928783,-0.019492377,-0.019928308
2010/8/19,'000905,中证500,4461.488,1.5204,1.7418,2.1508,0.051842799,0.063768586,0.0978,59312862,-101.4962,138.3605333,0.017262144,0.008978741,0.031688681,-0.011126437,-0.013942434
2010/8/20,'000905,中证500,4366.604,1.5379,1.7448,2.1452,0.010074364,0.041867945,-2.1267,58298747,-9.9436,31.77826667,0.011510129,0.005764353,0.037028232,-0.005701043,0.014849068
2010/8/23,'000905,中证500,4404.718,1.4967,1.7288,2.1383,-0.004204313,0.032058661,0.8729,48536656,28.2198,60.77073333,-0.026789778,-0.023276836,0.052541857,-0.00659698,0.033669579
2010/8/24,'000905,中证500,4456.497,1.5171,1.75,2.14,-0.000283102,0.062679662,1.1755,54699663,27.8402,95.026,0.013629986,-0.020979021,0.042162935,0.005072328,0.029797395
2010/8/25,'000905,中证500,4368.304,1.5417,1.7661,2.1425,-0.019928308,0.028316762,-1.979,54285398,49.9658,-1.186333333,0.016215147,-0.003610719,0.083098246,0.011997544,0.037068162
2010/8/26,'000905,中证500,4399.284,1.6317,1.8321,2.1608,-0.013942434,0.030770943,0.7092,42401538,-32.4774,21.0384,0.058377116,0.051842921,0.085688889,0.024464252,0.051397227
2010/8/27,'000905,中证500,4431.444,1.9563,2.2142,2.3636,0.014849068,0.017316757,0.731,36949889,-7.3314,48.1696,0.198933628,0.269027969,0.302164197,0.11865209,0.052243919
2010/8/30,'000905,中证500,4553.023,2.0533,2.285,2.5908,0.033669579,0.031596885,2.7436,55412906,14.7866,160.4516,0.049583397,0.321726053,0.350712301,0.227401933,0.021730617
2010/8/31,'000905,中证500,4589.289,2.32,2.9489,2.8433,0.029797395,0.080732893,0.7965,59063491,-99.9648,173.8623333,0.129888472,0.685085714,0.702893111,0.343841573,0.019753169
2010/9/1,'000905,中证500,4530.229,2.535,2.9856,2.9017,0.037068162,0.054055419,-1.2869,64648953,-101.3698,99.314,0.092672414,0.690504501,0.749238341,0.355681181,0.041972713
2010/9/2,'000905,中证500,4625.395,1.9806,2.4836,2.8017,0.051397227,0.090485601,2.1007,65126400,-114.432,168.8931333,-0.218698225,0.35560286,0.43868389,0.315846327,0.007051073
2010/9/3,'000905,中证500,4662.96,1.9792,2.3375,2.75,0.052243919,0.078626859,0.8121,67592641,-39.1562,183.7976,-0.000706857,0.055686027,0.34741757,0.287573743,0.009082214
2010/9/6,'000905,中证500,4651.963,1.9729,2.2456,2.6225,0.021730617,0.051691548,-0.2358,64243959,-22.6782,157.5574,-0.003183104,-0.017242888,0.268700565,0.226843189,0.029606856
2010/9/7,'000905,中证500,4679.942,1.84,2.2558,2.5967,0.019753169,0.04984186,0.6014,54167865,-99.8688,170.7242,-0.067362765,-0.235036793,0.261986014,0.20990588,0.026811016
2010/9/8,'000905,中证500,4720.375,1.7054,2.2333,2.5792,0.041972713,0.059062261,0.864,55226504,-42.732,193.6073333,-0.073152174,-0.251976152,0.259971791,0.200800782,0.002069327
2010/9/9,'000905,中证500,4658.009,1.6383,2.2865,2.5626,0.007051073,0.044048309,-1.3212,70247230,-11.6898,118.1399333,-0.039345608,-0.079360606,0.312722471,0.191463641,-0.010110114
2010/9/10,'000905,中证500,4705.31,1.5583,2.2782,2.6242,0.009082214,0.077567373,1.0155,62314076,-31.1568,142.8605333,-0.048831105,-0.025368984,0.305708391,0.223289204,-0.021639594
2010/9/13,'000905,中证500,4789.693,1.4963,2.4008,2.8392,0.029606856,0.087400601,1.7934,62354602,-30.7238,201.5785333,-0.039786947,0.069112932,0.388708931,0.327783753,-0.049392101
2010/9/14,'000905,中证500,4805.416,1.5988,2.3863,3.0933,0.026811016,0.078294454,0.3283,61049814,-15.3856,194.0402667,0.068502306,0.057850873,0.3636,0.44546729,-0.053833425
2010/9/15,'000905,中证500,4730.143,1.6696,2.2364,3.2661,0.002069327,0.082832834,-1.5664,60256287,-79.7052,94.64466667,0.044283212,0.00138808,0.266292962,0.524434072,-0.011953338
2010/9/16,'000905,中证500,4610.916,1.6588,2.5275,3.3158,-0.010110114,0.04810601,-2.5206,56016231,-22.9856,-38.69113333,-0.006468615,0.105401268,0.379564434,0.53452425,0.009418736
2010/9/17,'000905,中证500,4603.489,1.5204,2.035,3.3629,-0.021639594,0.038823688,-0.1611,42085317,81.7616,-57.5878,-0.083433808,-0.106750944,-0.080932165,0.422787274,-0.002861308
2010/9/20,'000905,中证500,4553.12,1.6446,2.2433,3.2342,-0.049392101,2.13E-05,-1.0941,38806392,144.7992,-107.9632667,0.081689029,-0.065603132,-0.018249453,0.248340281,0.023606889
2010/9/21,'000905,中证500,4546.724,1.8069,2.3133,3.4392,-0.053833425,-0.009274857,-0.1405,28514132,121.2646,-111.5216,0.098686611,-0.030591292,-0.215537997,0.209580417,0.04865987
2010/9/27,'000905,中证500,4673.602,1.7123,2.4424,3.6258,-0.011953338,0.031648069,2.7905,36480284,13.3458,5.7982,-0.052354862,0.092112323,-0.181939979,0.249543371,0.024724613
2010/9/28,'000905,中证500,4654.345,1.7814,2.5502,3.7283,0.009418736,0.006258925,-0.412,41678014,-2.767,-15.3888,0.040355078,0.008981207,0.026815912,0.330727772,0.032589763
2010/9/29,'000905,中证500,4590.317,1.7466,2.69,3.7592,-0.002861308,-0.015578731,-1.3757,39953484,-50.5016,-74.57393333,-0.019535197,0.321867322,0.150802139,0.366981818,0.053682567
2010/9/30,'000905,中证500,4660.605,2.5975,2.8408,3.5067,0.023606889,0.00185771,1.5312,35289019,-78.3946,-4.862066667,0.487175083,0.266348683,0.265051657,0.337159199,0.004064494
2010/10/8,'000905,中证500,4767.967,1.7325,2.6925,3.075,0.04865987,0.018808994,2.3036,51551489,4.2348,96.6316,-0.333012512,0.16392167,0.193589857,0.184195325,-0.01604814
2010/10/11,'000905,中证500,4789.155,1.6683,1.9563,2.7631,0.024724613,0.014570876,0.4444,76595412,-38.1328,113.2342667,-0.037056277,-0.199025549,-0.124031702,0.071301179,-0.031846119
2010/10/12,'000905,中证500,4806.029,1.6375,1.9025,2.639,0.032589763,0.031777526,0.3523,67833440,-132.4976,120.2402667,-0.018461907,-0.25398008,-0.16794227,0.029813471,-0.00570575
2010/10/13,'000905,中证500,4836.737,1.6358,1.9125,2.545,0.053682567,0.027931635,0.6389,77370404,-111.4936,142.1864667,-0.001038168,-0.289033457,-0.160521464,-0.030180626,-0.008795806
2010/10/14,'000905,中证500,4679.548,1.6187,1.9383,2.4583,0.004064494,-0.022996255,-3.2499,75713462,-7.9202,-7.659533333,-0.010453601,-0.317692199,-0.192644119,-0.134157509,0.032963013
2010/10/15,'000905,中证500,4691.45,1.5925,1.9342,2.44,-0.01604814,-0.023716157,0.2543,71827387,28.5712,11.8402,-0.016185828,-0.281634169,-0.189456481,-0.211198397,0.039748265
2010/10/18,'000905,中证500,4636.639,1.5946,1.9421,2.4758,-0.031846119,-0.01976769,-1.1683,83674560,75.9484,-36.7372,0.001318681,-0.0072586,-0.131595421,-0.241970546,0.078043816
2010/10/19,'000905,中证500,4778.607,1.5929,1.9113,2.5354,-0.00570575,0.036368262,3.0619,65163143,112.1408,94.0514,-0.001066098,0.004625493,-0.24379822,-0.235357983,0.055987236
2010/10/20,'000905,中证500,4794.194,1.5958,1.9617,2.6467,-0.008795806,0.041426188,0.3262,76638057,-36.5396,96.92473333,0.001820579,0.02572549,-0.036019656,-0.212970948,0.041838107
2010/10/21,'000905,中证500,4833.8,1.5913,1.9342,2.6654,0.032963013,0.061645641,0.8261,67899414,-55.488,117.8187333,-0.002819902,-0.002115256,-0.13778808,-0.175870385,0.034298068
2010/10/22,'000905,中证500,4877.927,1.5904,1.9358,2.6635,0.039748265,0.072844316,0.9129,66071922,-147.5944,139.8655333,-0.000565575,0.000827215,-0.163186789,-0.225546639,0.036401734
2010/10/25,'000905,中证500,4998.5,1.5829,1.9475,2.6136,0.078043816,0.069517687,2.4718,81029247,-77.9986,238.7786667,-0.004715795,0.002780495,-0.202628562,-0.279165977,0.040217065
2010/10/26,'000905,中证500,5046.148,1.5283,1.95,2.6185,0.055987236,0.084180051,0.9532,89138490,-115.9198,260.3064667,-0.034493651,0.020247999,-0.23535409,-0.297669179,0.025151462
2010/10/27,'000905,中证500,4994.774,1.5233,2.0333,2.6429,0.041838107,0.088110908,-1.0181,80491678,-116.4298,181.9686667,-0.003271609,0.036498955,-0.244126394,-0.296951479,0.020774714
2010/10/28,'000905,中证500,4999.59,1.5238,2.0256,2.6471,0.034298068,0.072734119,0.0964,61781621,-105.4608,164.1856667,0.000328235,0.047254679,-0.286961419,-0.24513075,0.045744951
2010/10/29,'000905,中证500,5055.492,1.5842,2.0211,2.6564,0.036401734,0.060303479,1.1181,65471877,-20.4008,200.9193333,0.039637748,0.044064469,-0.249359331,-0.136130081,0.050692989
2010/11/1,'000905,中证500,5199.525,1.5833,1.9963,2.6571,0.040217065,0.08568735,2.849,85238377,-12.9578,317.5943333,-0.00056811,0.025057766,0.020446762,-0.038362709,0.044535991
2010/11/2,'000905,中证500,5173.066,1.5788,1.8204,2.651,0.025151462,0.076370118,-0.5089,96864368,-89.7154,266.6662,-0.002842165,-0.066461538,-0.043153745,0.004547177,0.056982262
2010/11/3,'000905,中证500,5098.539,1.5738,1.8183,2.6492,0.020774714,0.054127814,-1.4407,76317124,-105.6524,174.6857333,-0.003166962,-0.105739438,-0.049254902,0.040943026,0.075747778
2010/11/4,'000905,中证500,5228.296,1.5592,1.821,2.6498,0.045744951,0.117265172,2.545,76126009,-95.4916,267.8595333,-0.009276909,-0.101007109,-0.060516948,0.077899361,0.040510905
2010/11/5,'000905,中证500,5311.77,1.5325,1.6038,2.6329,0.050692989,0.132223513,1.5966,89504908,-2.7142,309.9788667,-0.017124166,-0.206471723,-0.170819977,0.079057377,-0.037761612
2010/11/8,'000905,中证500,5431.091,1.5288,1.634,2.6238,0.044535991,0.171342216,2.2464,95076487,-75.4864,376.3364,-0.002414356,-0.181485749,-0.158642706,0.059778657,-0.032373606
2010/11/9,'000905,中证500,5467.839,1.5208,1.6396,2.6253,0.056982262,0.144232828,0.6766,92700581,-208.968,367.1356,-0.005232862,-0.099318831,-0.142154554,0.035457916,-0.073040556
2010/11/10,'000905,中证500,5484.742,1.5188,1.6344,2.5921,0.075747778,0.144038393,0.3091,88592641,-156.4516,338.0020667,-0.001315097,-0.101138426,-0.166845083,-0.020629463,-0.114662093
2010/11/11,'000905,中证500,5440.099,1.52,1.6733,2.6058,0.040510905,0.125429062,-0.8139,98773284,-115.3382,252.9391333,0.000790097,-0.081109281,-0.134887809,-0.022360621,-0.09332514
2010/11/12,'000905,中证500,5111.189,1.5258,1.6908,2.6167,-0.037761612,0.047819904,-6.046,105143255,44.099,-91.52166667,0.003815789,0.054246165,-0.126562661,-0.017570865,-0.005900584
2010/11/15,'000905,中证500,5255.267,1.5921,1.7832,2.63,-0.032373606,0.051368811,2.8189,67850335,116.0118,35.43853333,0.043452615,0.09130967,-0.08436457,0.00627487,-0.019904222
2010/11/16,'000905,中证500,5068.465,1.6508,1.7445,2.6352,-0.073040556,0.004422581,-3.5546,78362153,212.7896,-152.8512667,0.036869543,0.063979019,-0.105384615,0.006377697,-0.001031476
2010/11/17,'000905,中证500,4855.85,1.7292,1.915,2.6322,-0.114662093,-0.027813871,-4.1949,54307890,293.925,-356.2046667,0.047492125,0.171683798,-0.058181282,-0.004048583,0.072139584
2010/11/18,'000905,中证500,4932.401,1.8029,1.9946,2.6455,-0.09332514,-0.013438902,1.5765,42024505,66.5546,-275.1744,0.042620865,0.192015777,-0.015304107,-0.000604435,0.066379234
2010/11/19,'000905,中证500,5081.03,1.8188,2.07,2.678,-0.005900584,0.005051536,3.0133,54210574,216.6644,-128.2479333,0.008819125,0.224272534,0.024194745,0.008131306,0.02885596
2010/11/22,'000905,中证500,5150.665,1.96,2.1492,2.8772,-0.019904222,-0.009397012,1.3705,60867651,50.7828,-55.3556,0.077633605,0.205248991,0.076591695,0.082834669,0.01904259
2010/11/23,'000905,中证500,5063.237,1.9815,2.2193,3.0189,-0.001031476,-0.02123093,-1.6974,53772275,-160.7866,-135.4616667,0.010969388,0.272169676,0.219127664,0.13877782,0.009408606
2010/11/24,'000905,中证500,5206.149,1.9055,2.3263,3.2658,0.072139584,0.021106046,2.8225,54086198,-154.2954,0.276333333,-0.038354782,0.214778068,0.27938184,0.232749509,-0.017155099
2010/11/25,'000905,中证500,5259.81,1.8913,2.4792,3.4383,0.066379234,0.006027585,1.0307,60786557,-71.1482,51.8364,-0.007452112,0.242955981,0.361449753,0.297569628,-0.023066042
2010/11/26,'000905,中证500,5227.648,1.8925,2.7117,3.5017,0.02885596,-0.015836906,-0.6115,54072353,-30.8368,25.28253333,0.000634484,0.31,0.690796857,0.329978351,-0.024347852
2010/11/29,'000905,中证500,5248.747,1.9217,2.6717,3.5963,0.01904259,-0.033574101,0.4036,50070999,-137.8812,58.5378,0.015429326,0.243113717,0.635067319,0.370645628,-0.04424275
2010/11/30,'000905,中证500,5110.875,2.13,3.3263,3.71,0.009408606,-0.065284292,-2.6268,64600123,-4.4968,-55.5366,0.10839361,0.49880593,1.028726519,0.413171828,-0.005144325
2010/12/1,'000905,中证500,5116.837,2.23,3.3458,3.895,-0.017155099,-0.067077904,0.1167,40821237,67.0266,-25.0476,0.046948357,0.438249581,1.04711209,0.502642645,-0.009159369
2010/12/2,'000905,中证500,5138.487,2.2372,3.3471,3.815,-0.023066042,-0.055442373,0.4231,47746715,59.1292,16.70986667,0.0032287,0.350072604,1.000298811,0.464041753,-0.033781539
2010/12/3,'000905,中证500,5100.366,1.9982,3.3325,3.8163,-0.024347852,-0.002117511,-0.7419,37637974,105.6846,-20.6896,-0.106829966,0.228933879,0.970960492,0.45844002,-0.011999335
2010/12/6,'000905,中证500,5016.528,1.88,3.0871,3.7655,-0.04424275,-0.04542852,-1.6438,34135678,14.2564,-88.61166667,-0.059153238,0.155481529,0.731213549,0.431749049,0.032391527
2010/12/7,'000905,中证500,5084.583,1.9858,2.2078,3.5938,-0.005144325,0.003180056,1.3566,33681596,25.4768,-21.6312,0.056276596,-0.336259508,0.265577529,0.363767456,0.031360487
2010/12/8,'000905,中证500,5069.97,2.0979,2.5029,3.7625,-0.009159369,0.044095267,-0.2874,33016178,56.5002,-50.51886667,0.056450801,-0.25192779,0.306997389,0.429412659,0.031698412
2010/12/9,'000905,中证500,4964.901,2.0092,2.4889,3.7525,-0.033781539,0.006589083,-2.0724,35036069,53.0964,-157.7545333,-0.042280376,-0.256401064,0.247819112,0.418446418,0.050746228
2010/12/10,'000905,中证500,5039.165,2.0108,2.4933,3.845,-0.011999335,-0.008239471,1.4958,30412527,-18.5014,-80.69953333,0.000796337,-0.251822956,0.204492754,0.435772965,0.037540346
2010/12/13,'000905,中证500,5179.021,2.0067,2.5527,3.8129,0.032391527,0.005505309,2.7754,45563549,17.055,57.26606667,-0.002038989,-0.173107447,0.187744277,0.325212012,-0.002991299
2010/12/14,'000905,中证500,5244.038,1.9985,3.2958,3.9592,0.031360487,0.035708579,1.2554,49363283,-29.449,110.2296667,-0.004086311,0.492798261,0.485062858,0.311471066,-0.004051458
2010/12/15,'000905,中证500,5230.68,2.0158,3.6158,4.0975,0.031698412,0.004711928,-0.2547,46795723,-166.66,95.23626667,0.008656492,0.444644213,0.554313717,0.254669606,-0.010733021
2010/12/16,'000905,中证500,5216.851,2.0008,3.3358,4.1983,0.050746228,-0.008167405,-0.2644,35520439,-142.786,84.2712,-0.007441214,0.340270802,0.345514682,0.221039467,-0.028240791
2010/12/17,'000905,中证500,5228.337,1.9954,3.7008,4.3035,0.037540346,0.000131799,0.2202,30412144,-40.7644,95.71126667,-0.00269892,0.484297918,0.364752738,0.228974498,-0.045290309
2010/12/20,'000905,中证500,5163.529,2.1035,3.5025,4.3297,-0.002991299,-0.016235875,-1.2396,45587756,27.351,36.58446667,0.054174602,0.372076625,0.310963057,0.203931819,-0.060791563
2010/12/21,'000905,中证500,5222.792,2.3521,4.08,4.491,-0.004051458,0.021897816,1.1477,40388406,18.2422,88.38633333,0.118183979,0.237939195,0.226588101,0.210512129,-0.094258971
2010/12/22,'000905,中证500,5174.539,2.5533,4.1583,4.7952,-0.010733021,0.011276888,-0.9239,40779135,15.6414,36.28653333,0.085540581,0.150035953,0.242841772,0.231116816,-0.069959276
2010/12/23,'000905,中证500,5069.523,3.255,5.6617,5.1767,-0.028240791,-0.013421071,-2.0295,34608134,56.593,-64.13186667,0.27482082,0.697254032,0.691524006,0.356933159,-0.047545696
2010/12/24,'000905,中证500,4991.544,4.2583,4.9308,5.743,-0.045290309,-0.021336116,-1.5382,30950786,39.1436,-134.8560667,0.308233487,0.332360571,0.479609902,0.504860729,-0.010984176
2010/12/27,'000905,中证500,4849.63,4.5079,5.2983,6.0678,-0.060791563,-0.033269624,-2.8431,34155338,161.1864,-265.6435333,0.05861494,0.512719486,0.716270934,0.611419466,0.033377392
2010/12/28,'000905,中证500,4730.497,4.5954,5.7621,6.1827,-0.094258971,-0.069639142,-2.4565,29554248,211.3924,-361.1708,0.019410368,0.412279412,1.609883142,0.720379543,0.06305236
2010/12/29,'000905,中证500,4812.532,4.7588,6.0563,6.21,-0.069959276,-0.050777026,1.7342,21476837,178.7778,-261.9732667,0.035557296,0.456436525,1.419713133,0.650498339,0.039220726
2010/12/30,'000905,中证500,4828.489,5.0996,6.2853,6.2217,-0.047545696,-0.027475271,0.3316,23532241,149.0056,-236.9221333,0.071614693,0.110143596,1.525332476,0.658014657,0.030372856
2010/12/31,'000905,中证500,4936.716,4.5217,6.3867,6.169,-0.010984176,-0.020330551,2.2414,27654614,18.0572,-121.8652,-0.113322614,0.295266488,1.56154494,0.604421326,-0.021502959
2011/1/4,'000905,中证500,5011.498,2.9308,4.3108,4.4711,0.033377392,-0.032346461,1.5148,36995644,-133.4494,-35.915,-0.351836699,-0.186380537,0.688721746,0.172624512,-0.041240364
2011/1/5,'000905,中证500,5028.766,2.68,3.2192,4.1676,0.06305236,-0.041050809,0.3446,34752218,-111.0682,-4.295533333,-0.085573905,-0.441314798,-0.023241702,0.052636896,-0.038813896
2011/1/6,'000905,中证500,5001.283,2.1804,3.1567,4.1188,0.039220726,-0.043856057,-0.5465,31238743,-132.8614,-16.4854,-0.18641791,-0.478774169,-0.126970518,0.005198292,-0.034896246
2011/1/7,'000905,中证500,4975.144,2.12,2.7996,3.9565,0.030372856,-0.046331973,-0.5226,34996233,-53.9654,-26.5106,-0.027701339,-0.554579734,-0.160741052,-0.057594741,-0.050595118
2011/1/10,'000905,中证500,4830.562,2.01,2.3725,3.9007,-0.021502959,-0.076080597,-2.9061,31137862,42.0474,-144.5742667,-0.051886792,-0.628524903,-0.358922395,-0.093598234,-0.06430908
2011/1/11,'000905,中证500,4804.822,1.98,2.4375,3.8782,-0.041240364,-0.069469349,-0.5329,27506089,100.6506,-146.4004667,-0.014925373,-0.43455971,-0.304068522,-0.104279742,-0.055747747
2011/1/12,'000905,中证500,4833.58,1.9625,2.4853,3.8569,-0.038813896,-0.074521827,0.5985,26914398,112.2048,-91.695,-0.008838384,-0.227975895,-0.390857843,-0.141193498,-0.038789676
2011/1/13,'000905,中证500,4826.757,1.9157,2.3075,3.8299,-0.034896246,-0.067210238,-0.1412,25443773,120.971,-75.33253333,-0.023847134,-0.269015111,-0.445085732,-0.201305472,-0.072387734
2011/1/14,'000905,中证500,4723.426,1.9217,2.5458,3.8204,-0.050595118,-0.068270131,-2.1408,27811774,26.7326,-155.5904,0.003132014,-0.090655808,-0.550347069,-0.262000889,-0.045963248
2011/1/17,'000905,中证500,4519.913,1.9258,2.5713,4.1505,-0.06430908,-0.094485995,-4.3086,30677510,63.1224,-327.6613333,0.002133528,0.083793467,-0.478522755,-0.277294097,-0.026862906
2011/1/18,'000905,中证500,4536.964,1.9971,2.7675,4.4708,-0.055747747,-0.064472135,0.3772,19442866,145.452,-289.7659333,0.037023575,0.135384615,-0.477662647,-0.26319259,-0.042992406
2011/1/19,'000905,中证500,4646.087,2.6275,4.0588,5.2633,-0.038789676,-0.017843791,2.4052,24360938,176.1276,-175.0156,0.315657704,0.633122762,-0.295604033,-0.148705258,-0.04760888
2011/1/20,'000905,中证500,4477.359,5.7083,6.0767,6.735,-0.072387734,-0.069645875,-3.6316,28652463,142.6762,-321.3987333,1.172521408,1.633456121,0.003368393,0.084541063,0.005683931
